lon_min, lon_max, lat_min, lat_max, depth_min, depth_max, m_min, m_max, rate, dispersion, mask
167.0,167.1,-46.3,-46.2,0.0,40.0,5.0,10.5,6.6886738598735662e-05,0.000000,1
167.0,167.1,-46.2,-46.1,0.0,40.0,5.0,10.5,7.7702702974109203e-05,0.000000,1
167.0,167.1,-46.1,-46.0,0.0,40.0,5.0,10.5,8.8611269784203436e-05,0.000000,1
167.0,167.1,-46.0,-45.9,0.0,40.0,5.0,10.5,1.0436294393018841e-04,0.000000,1
167.0,167.1,-45.9,-45.8,0.0,40.0,5.0,10.5,1.2806916721867838e-04,0.000000,1
167.0,167.1,-45.8,-45.7,0.0,40.0,5.0,10.5,1.6122083884867613e-04,0.000000,1
167.0,167.1,-45.7,-45.6,0.0,40.0,5.0,10.5,2.1391162420473400e-04,0.000000,1
167.0,167.1,-45.6,-45.5,0.0,40.0,5.0,10.5,2.9216068154369515e-04,0.000000,1
167.0,167.1,-45.5,-45.4,0.0,40.0,5.0,10.5,4.0828413468340779e-04,0.000000,1
167.0,167.1,-45.4,-45.3,0.0,40.0,5.0,10.5,6.3395626809766622e-04,0.000000,1
