lon_min, lon_max, lat_min, lat_max, depth_min, depth_max, m_min, m_max, rate, dispersion, mask
166.7,166.8,-45.5,-45.4,0.0,40.0,5.0,10.5,5.2856271208296388e-04,0.000000,1
166.7,166.8,-45.4,-45.3,0.0,40.0,5.0,10.5,7.7677685230025854e-04,0.000000,1
166.7,166.8,-45.3,-45.2,0.0,40.0,5.0,10.5,1.1315215022851953e-03,0.000000,1
166.7,166.8,-45.2,-45.1,0.0,40.0,5.0,10.5,1.1607346219655358e-03,0.000000,1
166.7,166.8,-45.1,-45.0,0.0,40.0,5.0,10.5,7.8408013222034355e-04,0.000000,1
166.7,166.8,-45.0,-44.9,0.0,40.0,5.0,10.5,5.5952861894412490e-04,0.000000,1
166.7,166.8,-44.9,-44.8,0.0,40.0,5.0,10.5,4.4627909165000432e-04,0.000000,1
166.7,166.8,-44.8,-44.7,0.0,40.0,5.0,10.5,3.7860203105721514e-04,0.000000,1
166.7,166.8,-44.7,-44.6,0.0,40.0,5.0,10.5,3.2640792389500647e-04,0.000000,1
166.8,166.9,-47.4,-47.3,0.0,40.0,5.0,10.5,8.7186409457170591e-05,1.068585,1
166.8,166.9,-47.3,-47.2,0.0,40.0,5.0,10.5,8.7351469551885341e-05,1.068585,1
166.8,166.9,-47.2,-47.1,0.0,40.0,5.0,10.5,8.7516263558847226e-05,1.068585,1
166.8,166.9,-47.1,-47.0,0.0,40.0,5.0,10.5,8.7680790976130596e-05,1.068585,1
166.8,166.9,-47.0,-46.9,0.0,40.0,5.0,10.5,8.7845051302455919e-05,1.068585,1
166.8,166.9,-46.9,-46.8,0.0,40.0,5.0,10.5,8.8009044037565400e-05,1.068585,1
166.8,166.9,-46.8,-46.7,0.0,40.0,5.0,10.5,8.8172768681909447e-05,1.068585,1
166.8,166.9,-46.7,-46.6,0.0,40.0,5.0,10.5,8.8336224736605928e-05,1.068585,1
166.8,166.9,-46.6,-46.5,0.0,40.0,5.0,10.5,9.9032475716354868e-05,0.000000,1
166.8,166.9,-46.5,-46.4,0.0,40.0,5.0,10.5,1.0896493640767069e-04,0.000000,1
166.8,166.9,-46.4,-46.3,0.0,40.0,5.0,10.5,1.1500231447494110e-04,0.000000,1
166.8,166.9,-46.3,-46.2,0.0,40.0,5.0,10.5,1.3019313670871823e-04,0.000000,1
166.8,166.9,-46.2,-46.1,0.0,40.0,5.0,10.5,1.5531641963381122e-04,0.000000,1
166.8,166.9,-46.1,-46.0,0.0,40.0,5.0,10.5,1.5921150225785665e-04,0.000000,1
166.8,166.9,-46.0,-45.9,0.0,40.0,5.0,10.5,1.8082921082130873e-04,0.000000,1
166.8,166.9,-45.9,-45.8,0.0,40.0,5.0,10.5,2.2416200501381410e-04,0.000000,1
166.8,166.9,-45.8,-45.7,0.0,40.0,5.0,10.5,2.8112758839047842e-04,0.000000,1
166.8,166.9,-45.7,-45.6,0.0,40.0,5.0,10.5,3.3731415524233365e-04,0.000000,1
166.8,166.9,-45.6,-45.5,0.0,40.0,5.0,10.5,3.8473678619008661e-04,0.000000,1
166.8,166.9,-45.5,-45.4,0.0,40.0,5.0,10.5,4.9097516476092555e-04,0.000000,1
